Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,Children,Total_Spending,AcceptedCampaigns,TotalPurchases,Cluster,pca_1,pca_2,pca_3,tsne_1,tsne_2,tsne_3,umap_1,umap_2,umap_3
3,5,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,66,4338,2,47,0,7,2,-2.536371786111782,0.354351245317085,1.7829762616392395,-6.9528213,-4.979309,-11.817342,5.284492,2.984958,5.361993
2,4,36108.0,1,0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,42,4461,1,339,1,12,2,-1.1197527821917772,0.16715651153555908,-0.914032427046538,-16.449862,13.711552,6.5111346,5.220128,2.4329906,7.659258
2,3,76445.0,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,55,4843,1,1410,0,20,1,1.404850733555975,0.7683359027520023,-0.40531635324111276,7.8067284,-1.9640105,8.877288,4.824957,7.6556554,6.647727
4,3,36663.0,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,51,4269,1,35,0,5,2,-0.8569224430422024,-2.015074222379914,0.338016861763508,-10.812542,1.9364661,10.043718,5.513673,4.304684,8.379607
3,3,53843.0,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,61,4571,1,562,0,16,0,-0.30007480385529545,0.7993853401728545,0.9015891021243431,1.5994524,-1.9981567,0.3013327,4.289401,5.946632,6.2782817
3,3,90226.0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,70,4845,0,2352,1,23,3,4.243814040876642,0.5321140366356177,0.36873622814161966,14.769738,-7.631641,5.0074315,5.969935,9.543644,6.864128
3,2,70638.0,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,71,4597,0,1334,1,19,1,2.5729843797038154,-0.4052344727307169,0.5661533570020244,19.426832,-3.1351893,6.2056293,6.1029005,9.727331,6.805293
2,5,44512.0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,66,4507,2,32,0,4,2,-1.5017395936370994,-0.6388839875193308,1.0380572999712339,-9.468797,-2.4591045,-10.519747,5.001384,2.833418,5.4509606
2,3,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,65,4323,2,41,0,5,2,-2.3233582906925303,-0.6699849656228948,0.8234261311080905,-11.072223,3.511079,-5.959541,4.814708,2.2002509,4.7072277
4,3,54072.0,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,63,4541,2,39,0,4,2,-1.7321399333264573,-0.05575236045812686,0.9964969073233827,-6.8660884,4.1707397,-5.8059483,4.906211,2.308224,4.9010377
2,3,71855.0,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,49,4733,1,1141,0,21,1,1.3191278642627675,0.7042166529945003,0.5158233571905927,8.534247,-2.9830525,0.34697878,3.9050596,7.2685733,5.967022
0,4,51250.0,1,0,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,36,4660,1,710,1,19,0,-0.33935762416479964,1.4109144932346158,-1.6628342182274054,10.950789,7.8003073,-1.7605486,4.4020543,6.539836,5.3728013
3,3,60432.0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,53,4316,1,401,0,14,0,-0.39652912555215325,0.14902007472596707,0.9767386910235185,1.3994395,-5.957818,2.5215783,4.7056856,5.9457545,6.7001276
4,3,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,62,4283,1,506,0,16,1,0.9162801734176812,-1.3334943534057044,1.1708406983242707,5.637505,-10.868024,8.425598,4.994889,6.7495437,7.3451853
2,4,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,38,4892,0,1538,0,20,1,2.072667310243627,-0.3198170529980214,-0.5081582261524836,19.554253,-12.958796,9.030902,5.21589,9.405817,6.4149323
0,3,12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,48,4776,0,57,0,5,2,-2.211135968675717,-0.5518343299526248,-2.412787184379643,-23.961054,5.1727595,-1.3121496,3.9368064,2.8273485,8.771119
2,4,64509.0,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,36,4520,0,1722,1,18,3,2.7257067319876356,0.09468768197941066,-2.7786541214494362,21.891222,4.396656,-15.046168,16.773003,4.911167,2.632056
2,4,33955.0,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,51,4528,1,270,0,11,2,-1.5572009009581842,0.28912361975621814,0.22913505388640096,-18.408747,4.213119,-6.7484126,4.846038,2.6166077,7.2281313
2,3,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,49,4386,2,31,0,4,2,-2.0691593675453803,0.4536535193540052,-1.7244149638891022,7.7805333,19.46157,-16.391195,15.426078,2.8089635,1.050621
2,3,55434.0,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,42,4471,1,882,0,21,1,0.6024945572441401,-0.15754014845486175,-0.23909463047673715,3.8772163,-3.6953564,8.83814,4.9607205,7.2948475,6.857033
2,5,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,4449,1,16,0,3,2,-2.0507019211595487,-1.2258804274253257,-1.01333025653322,-15.947912,-7.193248,-0.18375838,4.9230995,3.383756,7.3791614
2,4,57100.0,1,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,39,4246,1,311,0,12,2,-0.15847868055119413,-1.5965464583734035,-0.4340955328277568,-0.6330144,-7.2254853,15.462621,5.7998223,6.0079074,7.02054
2,3,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,61,4357,1,227,0,10,1,0.0008248054654849189,-1.329489798859391,0.3119300807205852,-3.7507975,-2.3538194,10.454105,5.3089247,6.3760886,7.680616
3,3,52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,70,4802,1,1152,0,24,0,0.35234216481447783,2.829137641782571,1.8252779219390136,6.7857337,-1.7125385,-5.21394,3.8764522,6.122414,5.5441813
4,5,51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,61,4517,1,122,1,7,2,-0.5275866619487061,-0.34773792022113564,0.243739908838141,-11.094838,-14.175209,-1.5278308,6.0612426,3.7329168,7.131228
2,3,18793.0,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,55,4737,1,77,0,6,2,-2.236965995535531,0.5523413477187394,-0.9839889388680704,-17.945457,5.776625,0.9596106,3.8916974,2.9900253,8.138862
0,5,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,44,4846,0,1289,0,18,1,1.6502786357400527,-0.6901997751135196,-0.838137563546596,15.965236,-17.514648,9.7416,5.0633683,9.151656,6.1169415
2,4,50664.0,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,67,4733,2,561,0,15,0,-1.4887416762210415,3.2530087720488408,1.6866010342374627,3.4596868,0.4670437,-11.73325,3.971488,4.4280925,4.3513293
2,5,54414.0,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,63,4726,2,211,0,9,0,-0.9766556674146524,0.7091500959114231,1.0897685734481406,-2.3473558,15.06707,-4.667233,4.4328327,3.4928684,5.093496
4,3,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,74,4322,1,233,0,10,2,-0.6180347371266122,-0.2992106214858417,1.0506191765137347,-5.3072443,2.9779217,8.969717,4.6140018,5.9831142,7.5086913
4,6,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,55,4863,1,1092,0,15,0,-0.43779307869826267,2.575183219554248,0.6754698620384318,10.7120695,12.687009,-0.837769,3.9335814,4.1452622,6.306442
4,2,41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,63,4673,0,601,0,16,1,0.302566785682076,-0.0705164041627605,-0.25860455711101255,-2.497343,4.0283,9.458909,4.4527464,5.983803,7.3660145
2,5,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,44,4331,1,54,0,7,2,-1.6391247620606086,0.1499234184421861,-2.0933942212011103,5.9789653,19.32236,-15.128712,15.371817,2.8209562,1.0379741
0,5,36301.0,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,50,4451,1,78,0,6,2,-1.713342437900095,-1.2971405202794632,-0.9055149852097293,-28.808163,0.8657156,0.3603028,3.9494305,1.7072312,8.276649
4,5,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,79,4506,1,1095,0,25,1,1.96645529380291,0.04547895320165102,2.162209328594006,2.445305,-14.108687,9.2659,5.7793736,6.263259,6.0296435
4,5,42731.0,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,57,4455,1,244,0,10,2,-0.750801638330161,-0.33110249765727623,1.0418792440000648,-4.7474017,-11.602872,2.6169038,5.4819703,4.7227902,6.22477
4,3,52854.0,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,67,4301,2,116,0,7,2,-1.1268855158774262,-0.5789672154076675,1.540829379870398,-5.133509,7.1822605,0.06850881,5.7349834,2.455146,4.66709
2,5,22775.0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,4579,1,15,0,3,2,-2.279850892787858,-0.7217729530875915,-0.9976493471673067,-16.222815,-6.867921,-1.9114074,4.5460176,3.3054917,7.2886806
4,5,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,78,4468,2,425,0,14,0,-0.481474398593129,0.1703909079963709,2.239860531476282,-4.7503376,-13.627492,0.40104628,5.7446036,5.517313,5.8798623
4,3,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,71,4647,1,734,0,20,0,0.07902492282067967,2.2579615447665957,1.3637048988494624,10.150862,3.413919,-5.2222915,4.088763,6.4845,5.774362
2,2,50002.0,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,72,4581,1,638,0,17,0,-0.1122880059704781,0.39941526444631237,0.37314769519472896,4.2934556,1.9187729,3.2535524,4.1398225,5.9703636,6.557
2,3,69755.0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,81,4474,0,894,0,21,1,2.2312504351325124,-1.1355997709152164,1.1544285180168374,11.856668,-4.8001657,10.140388,5.4791484,8.42446,7.4911423
2,3,44078.0,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,57,4214,2,41,0,5,2,-1.6981569662362834,-1.1416992783007662,0.3258068851004754,-8.048745,12.086029,1.1028812,5.3804374,2.1154423,4.035281
3,5,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,4571,1,31,0,4,2,-1.8022232919170227,-0.6277301508395239,-0.795941062487565,-12.468839,-7.8816447,-2.2048423,4.80642,3.784713,7.0958595
3,5,35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,4302,2,34,0,4,2,-1.794280018667122,-1.2938238687877677,0.8095509667181691,-8.794292,-2.1095617,-6.2464685,5.484474,2.6487079,5.2605724
4,2,64140.0,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,62,4483,2,1750,3,13,3,2.2611650313176184,2.651628212243549,-0.6130275879085645,23.320747,2.3216784,-3.9931338,17.134361,5.4449964,1.8082967
2,5,56386.0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,45,4814,2,612,0,17,0,-1.2691261262996358,3.027398697736416,0.6085733442448475,2.1755357,0.41307086,-12.963484,3.9933925,4.497626,4.4436345
1,5,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,4405,1,29,0,4,2,-1.818367433339976,-1.8243181379164513,-0.3837900938591343,-18.856762,-9.137331,5.3086176,5.525993,2.9955924,7.0719748
0,5,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,45,4262,1,823,0,20,1,1.0076279346281674,-1.5407855363063976,-0.2564542139538124,0.21092519,-3.14229,15.717514,5.68362,7.014177,6.1271896
3,2,39228.0,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,66,4619,0,20,0,3,2,-0.7239831759051604,-1.0959113266191007,-0.6096950025368719,-7.138339,1.0730712,12.653871,4.6248565,5.420434,8.123308
3,3,58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,52,4403,1,396,0,14,2,-0.23918826275617006,-0.5350344952393814,0.4110710627027192,-1.6790925,-2.1649733,6.3549695,5.025113,5.872353,6.9405437
2,4,58684.0,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,45,4217,0,813,1,20,1,1.847430370891509,-2.0257634319795206,-0.27660766475133153,21.557457,-5.532136,2.0647154,6.073652,9.899548,6.310619
2,2,57136.0,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,59,4611,0,1179,0,19,3,1.6245757565565366,0.6130140861066181,-1.8233262650674982,17.132998,3.0539253,-16.54962,16.650621,4.5110435,2.3603318
4,6,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,76,4257,2,138,0,7,2,-0.8421286950102745,-0.5053549324246851,2.52939062068341,-6.642071,-13.154518,-0.8380746,5.9396353,3.1160204,4.9994717
2,3,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,44,4327,1,55,0,6,2,-1.5636125157507255,-1.512908877991811,-0.03061400518987428,-21.09414,-2.6757183,1.3552339,5.7172723,2.802403,7.919296
2,4,82014.0,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,65,4882,0,1511,0,21,3,2.6557022988287797,1.4080854818578934,-1.075114804797048,15.660263,6.422205,-14.2079525,16.443167,4.3954434,2.1796186
2,6,34213.0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,63,4864,2,117,0,6,0,-1.845903548880701,2.3261717862245415,-1.362310247213884,6.665845,17.10632,-9.216763,16.163229,2.9292984,0.6697995
4,6,25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,79,4546,1,32,0,4,2,-1.5664899058425508,-0.2903631641749579,1.436512517599746,-6.619769,-9.1905,0.4292998,4.9814224,4.224894,6.464159
3,4,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,4317,1,67,0,5,2,-1.6646898691760534,-1.4013672082114204,-0.02042555398269684,-14.19632,-11.017811,3.1230025,5.937371,3.436739,7.316798
3,5,36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,72,4601,1,335,0,12,0,-0.9144053821458008,0.6138614026009506,0.5723371510452789,-5.113453,-5.293499,0.1540319,4.214107,4.5435567,6.705324
4,3,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,72,4351,1,825,0,21,1,1.3280723309042495,-0.7781914921530848,1.8840714525599331,4.6261826,-12.200687,6.178945,5.066284,6.664528,7.3301473
0,5,50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,54,4544,1,694,0,17,0,-0.39896504312075964,0.9056687144033968,0.015176871354352237,5.8380356,10.677361,3.9692159,4.7903194,6.3876514,5.3819733
2,4,72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,45,4210,0,1792,2,16,3,3.5797361247936785,-0.8373398593017767,-2.0489996659944163,25.801558,5.2073274,-11.28473,17.360508,5.707235,2.4219584
4,4,50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,68,4627,2,496,0,15,0,-0.9780525749146647,2.7623113927942144,2.522895377351425,3.2390988,1.9791828,-10.178128,3.9288754,4.3091483,4.161052
2,5,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,58,4614,2,231,0,9,0,-2.191330385854879,0.9961566019772701,0.8103617727189054,-6.181346,0.5210838,-12.622211,4.576224,3.100851,5.354432
2,2,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,50,4235,1,902,0,22,1,0.9753499466543459,-1.043768981420061,0.731166057059584,5.2099385,-6.8417172,4.804343,4.3481436,7.282948,6.7292933
2,4,43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,60,4374,2,68,0,6,2,-1.8013722616484127,-0.3165401693828428,0.7251186474825781,-4.7304096,11.741979,-3.2397578,5.138839,2.6919148,4.387632
4,4,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,37,4495,0,71,0,5,2,-0.8262705085766155,-1.6783608563071404,-0.901413615358463,-12.308951,4.7672405,13.419297,5.327581,4.4946957,8.83631
0,4,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,4579,1,76,0,5,2,-1.7357490932898827,-1.1438745059450717,-1.2404381050752484,-27.503298,-0.028280223,-0.92299604,4.1190124,1.7127017,8.072946
4,3,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,59,4517,2,772,0,21,1,0.6371618281716867,-0.012634755548514183,1.5263322479568677,7.6537113,-11.550616,0.18901327,3.9802783,6.7129903,6.6677194
4,3,36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,67,4386,2,47,0,6,2,-1.233877480381135,-0.6514821133055756,1.8769381275185142,-4.080354,5.133553,-0.57314545,5.6570053,2.4381142,4.7897778
4,3,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,56,4426,1,1586,0,23,1,1.282631086208592,0.5701345394901063,0.897357178382385,4.6456194,-11.8158865,0.2139229,4.1894193,6.6037097,6.347426
4,3,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,59,4696,1,1529,1,32,3,3.1907515900366183,2.165697518497813,-0.016123010973017063,15.722404,10.78792,-13.480127,16.527397,4.4076633,1.7046362
4,4,37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,41,4538,0,265,2,11,3,0.6100388869182654,0.6685909144293323,-2.798342853886475,10.863961,16.520164,-18.656466,15.356657,2.9116309,1.4130629
2,5,86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,75,4501,0,1603,0,17,1,2.762305927386584,-1.0688618512883268,1.465387286257588,16.862415,-2.0646753,12.6944475,6.696733,9.112413,6.828134
3,3,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,40,4738,0,2091,1,21,3,3.34771520431019,1.302119041979422,-2.563192857228563,20.793818,3.6849875,-14.080834,16.703075,4.816276,2.5927782
0,3,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,71,4595,0,981,1,20,1,2.2378317421438427,-0.7666676933593877,-0.19559847409113237,26.478413,-7.465694,8.996604,6.035717,10.452647,6.5457683
2,3,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,56,4788,1,1533,0,30,1,1.8671711451705266,1.5710110050360786,0.8355359175340464,9.828758,-1.7364032,-0.955663,3.5977213,7.240555,5.5414386
0,5,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,35,4782,0,82,0,6,2,-1.2814434467037248,-1.3505280377504316,-2.5260321034829145,-29.156483,5.3554296,-0.42266697,3.9830315,2.7061436,8.834524
2,3,27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,51,4665,1,244,0,10,2,-1.7758784322058982,0.7262698699436723,-0.5038821281498038,-18.781214,4.914381,-4.500607,3.9932039,2.9722807,7.932878
1,4,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,4571,1,36,0,4,2,-2.4381712224068797,-0.7797586972971015,-1.54446895493186,-22.004839,1.0077797,3.7182007,4.280808,2.3297505,8.547805
4,3,49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,50,4706,1,404,0,14,0,-0.5026786827526825,0.5948181732269238,-0.37459874085015543,-0.78606534,2.408204,-2.3210337,4.208729,5.3534207,6.9633775
2,3,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,46,4361,1,71,0,5,2,-1.7881125501649615,-1.2783636062498642,-0.958301879184142,-16.805285,3.0557554,6.3366513,5.217911,3.3775153,8.925147
2,5,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,48,4468,0,1572,1,22,1,2.7466209061988827,-0.9293576959063695,-0.3815244489003756,24.109594,-8.474953,2.3485808,6.1108155,8.974648,6.2000513
2,5,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,55,4367,2,122,0,7,2,-1.773304683879019,-0.315964796336818,1.1339761445153762,-5.4572315,-1.5896912,-10.648376,5.075466,2.9385564,5.2552423
4,3,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,71,4807,2,41,0,6,0,-2.001472638991789,1.252839094693527,1.1324274072408633,-7.4138927,8.508742,-9.985433,4.360799,2.7731006,4.3330956
4,3,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,43,4229,1,10,0,3,2,-1.505780369681841,-2.1668354719229193,-0.0903741602753054,-11.405727,2.3519597,10.383977,5.4870014,4.1984367,8.478241
2,3,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,74,4451,1,304,0,11,2,-0.4523448147884251,-0.6577093074385902,1.272266648478702,-8.631865,-7.684106,8.087009,5.08662,5.0362773,6.428232
2,3,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,4300,2,37,0,4,2,-1.7477047618587933,-1.4722427654379362,0.8223443434515065,-10.40405,1.8838488,-4.8805704,4.832345,2.1452875,4.9043546
3,2,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,46,4894,0,1754,0,15,3,2.9025916033393324,0.7559895441438157,-2.0477921790147264,18.201147,5.3142858,-16.749949,16.545855,4.712326,2.5328043
2,5,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,58,4545,1,815,2,21,3,1.377135829732735,2.221066590979505,-1.6017739489148657,13.40523,16.662457,-12.48893,15.895475,3.4294052,1.2801173
2,4,58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,55,4745,1,1001,0,23,0,0.6539146532108233,1.3729326152231696,0.07191582709234606,8.8089695,5.4261413,1.216557,4.5442634,6.872078,5.329733
2,4,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,37,4549,0,1157,0,21,1,2.3818131821019786,-1.4784109371919043,-0.1214845170240709,17.936739,-12.61448,12.380683,5.417773,9.213156,6.448382
2,4,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,75,4549,1,688,0,18,0,-0.05864483527798334,0.5919028292369495,1.0799408447243999,6.003455,3.8970258,2.7873435,4.840455,6.4993353,5.7767854
3,2,61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,39,4562,0,1319,0,18,1,1.3497770693954325,-0.750658475562941,-0.5637648051733859,16.445791,-6.2514606,1.3027292,5.387282,9.637869,6.4694657
4,3,18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,4699,1,21,0,3,2,-2.331656029286921,-0.2404245962471389,-1.1441946704581396,-10.8262205,4.7131057,2.63554,5.5750203,4.200697,7.979502
0,4,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,45,4875,1,31,0,3,2,-2.2289912460453247,-0.46284932933635464,-1.5364152926310313,-23.0313,-1.7661984,-4.1421957,4.339447,2.1077158,7.830874
2,3,18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,36,4749,0,67,0,5,2,-1.9027666458318395,-0.7431399629670715,-1.9908813364179763,-23.503422,4.0371175,-4.509777,4.696346,2.6505919,8.376943
2,2,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,74,4606,1,708,0,19,1,1.0788466414623004,-0.3350641925792913,1.5494500797434945,9.074563,-3.9406888,4.448803,4.017309,7.1557894,6.516483
0,5,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,4852,2,25,0,3,2,-2.180558879772018,-0.0957616678925756,-0.30462786877967674,-30.19462,-0.9580428,-3.5508227,3.8638308,1.619922,7.805095
4,3,86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,43,4691,0,746,1,11,1,2.2237117811754077,-1.3321603214809878,-0.40281402742576067,18.603262,-8.377632,4.4019494,5.4732428,9.4330435,6.9908237
4,2,41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,4849,2,32,0,4,2,-1.8091527556593763,0.7980180195455107,0.22420371615920692,-4.4993587,8.639645,-9.260187,4.37291,2.844275,4.175268
3,6,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,75,4320,2,1695,0,23,1,1.5898351307587406,0.16053662322015605,2.9017632300632203,-1.059622,-13.5112095,8.860561,5.8556633,6.174661,5.849542
